train_mae_mean_baseline,train_mae_std_baseline,train_mae_var_baseline,val_mae_mean_baseline,val_mae_std_baseline,val_mae_var_baseline,train_rmse_baseline,val_rmse_baseline,n_folds_baseline,seed,train_mae_mean_spore,train_mae_std_spore,train_mae_var_spore,val_mae_mean_spore,val_mae_std_spore,val_mae_var_spore,train_rmse_spore,val_rmse_spore,n_folds_spore,spore_alpha_pos_mean,spore_alpha_pos_std,spore_alpha_neg_mean,spore_alpha_neg_std,val_mae_mean_delta,val_mae_mean_pct,train_mae_mean_delta,train_mae_mean_pct,val_rmse_delta,val_rmse_pct,train_rmse_delta,train_rmse_pct
6.833333333333333,4.379561114490304,19.180555555555554,9.333333333333334,5.071708018234313,25.722222222222218,8.116341540373963,10.622303579418794,3,42,4.0,0.5400617248673217,0.2916666666666667,6.333333333333333,1.4337208778404378,2.0555555555555554,4.036293679437445,6.493586579592718,3,1.0694357455865944,0.18859080590117427,0.42784981671545236,0.1449089319561924,-3.000000000000001,-32.14285714285715,-2.833333333333333,-41.46341463414634,-4.128716999826076,-38.86837698581367,-4.080047860936518,-50.26954374259278
5.583333333333333,1.8295415333416791,3.3472222222222228,8.0,1.4719601443879744,2.1666666666666665,5.875443245690774,8.134289561274953,3,123,4.833333333333333,1.0069204977995476,1.0138888888888888,8.0,3.24037034920393,10.5,4.937104414532874,8.631338250816034,3,1.4641616460827607,0.36019754641584134,0.3106746102828856,0.20170516341323058,0.0,0.0,-0.75,-13.432835820895523,0.4970486895410815,6.110535969943699,-0.9383388311578997,-15.970519872625873
6.25,4.077376607575022,16.625,8.833333333333334,2.6246692913372702,6.888888888888888,7.46240577829965,9.215023964519391,3,2024,4.333333333333333,0.7168604389202189,0.513888888888889,6.0,0.7071067811865476,0.5,4.392227984368146,6.041522986797286,3,1.705659065493488,0.023485869215015966,0.39031507619929906,0.36811070122973705,-2.833333333333334,-32.07547169811321,-1.916666666666667,-30.66666666666667,-3.173500977722105,-34.438336676508236,-3.070177793931504,-41.14193043293688
