train_mae_mean,train_mae_std,train_mae_var,val_mae_mean,val_mae_std,val_mae_var,train_rmse,val_rmse,n_folds,seed
6.833333333333333,4.379561114490304,19.180555555555554,9.333333333333334,5.071708018234313,25.722222222222218,8.116341540373963,10.622303579418794,3,42
5.583333333333333,1.8295415333416791,3.3472222222222228,8.0,1.4719601443879744,2.1666666666666665,5.875443245690774,8.134289561274953,3,123
6.25,4.077376607575022,16.625,8.833333333333334,2.6246692913372702,6.888888888888888,7.46240577829965,9.215023964519391,3,2024
