model,fold_id,n_train_events,n_test_events,Tbase,Topt,Tcei,offset_JF,offset_MPT,offset_wk
pooled_calibrated,fold1:Duan_2023_毛葡萄野酿2号|Mingyang_2024_巨峰,39,27,5.116267373180373,26.170233321212194,43.05245934245538,0.0,0.0,0.0
pooled_calibrated,fold2:Mingyang_2023_巨峰|guilin_2022_温克,44,22,7.836005784117854,28.767472642216614,38.39316600051617,0.0,0.0,
pooled_calibrated,fold3:Duan_2024_毛葡萄野酿2号|Duan_2022_毛葡萄野酿2号,49,17,5.036589288096197,25.69054833292602,40.76957853606876,0.0,0.0,0.0
cultivar_offset_calibrated,fold1:Duan_2023_毛葡萄野酿2号|Mingyang_2024_巨峰,39,27,5.1654647761736925,25.429735744503557,44.76337927879417,0.0,150.0,0.0
cultivar_offset_calibrated,fold2:Mingyang_2023_巨峰|guilin_2022_温克,44,22,6.766949472065542,27.365883418467753,40.622257054197156,0.0,150.0,
cultivar_offset_calibrated,fold3:Duan_2024_毛葡萄野酿2号|Duan_2022_毛葡萄野酿2号,49,17,7.153697666426311,25.64232869543194,40.250680796927675,-77.73444103334242,0.0,0.0
